data;id;classe;predicao
11/05/2021 18:38;C47_Extrato_2_Perm_0.txt;0;0
11/05/2021 18:38;C47_Extrato_2.txt;1;1
11/05/2021 18:38;C47_Extrato_2_Perm_10.txt;0;1
11/05/2021 18:38;C47_Extrato_2.txt;1;1
11/05/2021 18:38;C47_Extrato_2_Perm_12.txt;0;0
11/05/2021 18:38;C32_Extrato_1.txt;1;1
11/05/2021 18:38;C32_Extrato_1_Perm_8.txt;0;0
11/05/2021 18:38;C43_Extrato_4.txt;1;1
11/05/2021 18:38;C29_Extrato_4_Perm_7.txt;0;0
11/05/2021 18:38;C29_Extrato_4.txt;1;1
11/05/2021 18:38;C29_Extrato_4_Perm_9.txt;0;0
11/05/2021 18:38;C29_Extrato_4.txt;1;1
11/05/2021 18:38;C29_Extrato_4_Perm_13.txt;0;0
11/05/2021 18:38;C25_Extrato_2.txt;1;1
11/05/2021 18:38;C25_Extrato_2_Perm_10.txt;0;0
11/05/2021 18:38;C41_Extrato_5.txt;1;1
11/05/2021 18:38;C12_Extrato_6.txt;1;1
11/05/2021 18:38;C12_Extrato_6_Perm_16.txt;0;0
11/05/2021 18:38;C9_Extrato_2.txt;1;1
11/05/2021 18:38;C9_Extrato_2_Perm_5.txt;0;0
11/05/2021 18:38;C9_Extrato_2.txt;1;1
11/05/2021 18:38;C9_Extrato_2_Perm_10.txt;0;0
11/05/2021 18:38;C10_Extrato_5.txt;1;1
11/05/2021 18:38;C10_Extrato_5_Perm_8.txt;0;0
11/05/2021 18:38;C47_Extrato_3.txt;1;1
11/05/2021 18:38;C47_Extrato_3_Perm_9.txt;0;0
11/05/2021 18:38;C45_Extrato_1.txt;1;1
11/05/2021 18:38;C45_Extrato_1_Perm_6.txt;0;0
11/05/2021 18:38;C47_Extrato_4.txt;1;1
11/05/2021 18:38;C47_Extrato_4_Perm_5.txt;0;0
11/05/2021 18:38;C47_Extrato_4.txt;1;1
11/05/2021 18:38;C47_Extrato_4_Perm_19.txt;0;0
11/05/2021 18:38;C17_Extrato_4_Perm_10.txt;0;1
11/05/2021 18:38;C45_Extrato_2.txt;1;1
11/05/2021 18:38;C45_Extrato_2_Perm_4.txt;0;0
11/05/2021 18:38;C45_Extrato_2.txt;1;1
11/05/2021 18:38;C45_Extrato_2_Perm_10.txt;0;0
11/05/2021 18:38;C45_Extrato_2.txt;1;1
11/05/2021 18:38;C45_Extrato_2_Perm_14.txt;0;0
11/05/2021 18:38;C26_Extrato_5.txt;1;1
11/05/2021 18:38;C29_Extrato_2_Perm_1.txt;0;0
11/05/2021 18:38;C29_Extrato_2.txt;1;1
11/05/2021 18:38;C29_Extrato_2_Perm_4.txt;0;0
11/05/2021 18:38;C29_Extrato_2.txt;1;1
11/05/2021 18:38;C29_Extrato_2_Perm_11.txt;0;0
11/05/2021 18:38;C29_Extrato_2.txt;1;1
11/05/2021 18:38;C29_Extrato_2_Perm_18.txt;0;0
11/05/2021 18:38;C35_Extrato_2.txt;1;1
11/05/2021 18:38;C33_Extrato_3.txt;1;1
11/05/2021 18:38;C33_Extrato_3_Perm_2.txt;0;0
11/05/2021 18:38;C33_Extrato_3.txt;1;1
11/05/2021 18:38;C33_Extrato_3_Perm_6.txt;0;0
11/05/2021 18:38;C33_Extrato_3.txt;1;1
11/05/2021 18:38;C33_Extrato_3_Perm_18.txt;0;0
11/05/2021 18:38;C33_Extrato_2.txt;1;1
11/05/2021 18:38;C33_Extrato_2_Perm_4.txt;0;0
11/05/2021 18:38;C3_Extrato_1_Perm_13.txt;0;0
11/05/2021 18:38;C3_Extrato_1.txt;1;1
11/05/2021 18:38;C3_Extrato_1_Perm_14.txt;0;0
11/05/2021 18:38;C3_Extrato_1.txt;1;1
11/05/2021 18:38;C3_Extrato_1_Perm_17.txt;0;0
11/05/2021 18:38;C42_Extrato_3.txt;1;1
11/05/2021 18:38;C42_Extrato_3_Perm_3.txt;0;0
11/05/2021 18:38;C42_Extrato_3.txt;1;1
11/05/2021 18:38;C3_Extrato_2_Perm_5.txt;0;0
11/05/2021 18:38;C3_Extrato_2.txt;1;1
11/05/2021 18:38;C3_Extrato_2_Perm_14.txt;0;0
11/05/2021 18:38;C43_Extrato_2.txt;1;1
11/05/2021 18:38;C43_Extrato_2_Perm_4.txt;0;0
11/05/2021 18:38;C43_Extrato_2.txt;1;1
11/05/2021 18:38;C43_Extrato_2_Perm_14.txt;0;0
11/05/2021 18:38;C17_Extrato_4.txt;1;1
11/05/2021 18:38;C40_Extrato_5.txt;1;1
11/05/2021 18:38;C40_Extrato_5_Perm_12.txt;0;0
11/05/2021 18:38;C40_Extrato_5.txt;1;1
11/05/2021 18:38;C40_Extrato_5_Perm_18.txt;0;0
11/05/2021 18:38;C40_Extrato_5.txt;1;1
11/05/2021 18:38;C40_Extrato_5_Perm_19.txt;0;0
11/05/2021 18:38;C6_Extrato_1.txt;1;1
11/05/2021 18:38;C6_Extrato_1_Perm_9.txt;0;0
11/05/2021 18:38;C11_Extrato_3_Perm_15.txt;0;0
11/05/2021 18:38;C11_Extrato_3.txt;1;1
11/05/2021 18:38;C11_Extrato_3_Perm_17.txt;0;0
