data;id;classe;predicao
08/05/2021 18:12;Documento_47782;1;1
08/05/2021 18:12;Documento_47782_Perm_3;0;0
08/05/2021 18:12;Documento_68104;1;1
08/05/2021 18:12;Documento_68104_Perm_3;0;0
08/05/2021 18:12;Documento_68104;1;1
08/05/2021 18:12;Documento_68104_Perm_8;0;0
08/05/2021 18:12;Documento_68104;1;1
08/05/2021 18:12;Documento_68104_Perm_18;0;0
08/05/2021 18:12;Documento_64288;1;1
08/05/2021 18:12;Documento_64288_Perm_16;0;0
08/05/2021 18:12;Documento_35330;1;1
08/05/2021 18:12;Documento_35330_Perm_12;0;0
08/05/2021 18:12;Documento_35330;1;1
08/05/2021 18:12;Documento_35330_Perm_10;0;0
08/05/2021 18:12;Documento_117477;1;1
08/05/2021 18:12;Documento_117477_Perm_15;0;1
08/05/2021 18:12;Documento_44567_Perm_7;0;0
08/05/2021 18:12;Documento_80393;1;1
08/05/2021 18:12;Documento_80393_Perm_0;0;0
08/05/2021 18:12;Documento_80393;1;1
08/05/2021 18:12;Documento_80393_Perm_6;0;0
08/05/2021 18:12;Documento_80393;1;1
08/05/2021 18:12;Documento_80393_Perm_19;0;1
08/05/2021 18:12;Documento_80393;1;1
08/05/2021 18:12;Documento_47999_Perm_5;0;0
08/05/2021 18:12;Documento_88303;1;1
08/05/2021 18:12;Documento_88303_Perm_3;0;0
08/05/2021 18:12;Documento_88303;1;1
08/05/2021 18:12;Documento_88303_Perm_10;0;0
08/05/2021 18:12;Documento_88303;1;1
08/05/2021 18:12;Documento_88303_Perm_13;0;0
08/05/2021 18:12;Documento_29266;1;1
08/05/2021 18:12;Documento_93158;1;1
08/05/2021 18:12;Documento_93158_Perm_5;0;0
08/05/2021 18:12;Documento_93158;1;1
08/05/2021 18:12;Documento_93158_Perm_0;0;0
08/05/2021 18:12;Documento_93158;1;1
08/05/2021 18:12;Documento_93158_Perm_13;0;0
08/05/2021 18:12;Documento_105315;1;1
08/05/2021 18:12;Documento_105315_Perm_10;0;0
08/05/2021 18:12;Documento_62940;1;1
08/05/2021 18:12;Documento_62940_Perm_14;0;0
08/05/2021 18:12;Documento_62899;1;1
08/05/2021 18:12;Documento_62899_Perm_0;0;0
08/05/2021 18:12;Documento_62899;1;1
08/05/2021 18:12;Documento_62899_Perm_3;0;0
08/05/2021 18:12;Documento_62934;1;1
08/05/2021 18:12;Documento_62934_Perm_19;0;0
08/05/2021 18:12;Documento_64277;1;1
08/05/2021 18:12;Documento_64277_Perm_15;0;0
08/05/2021 18:12;Documento_62956;1;1
08/05/2021 18:12;Documento_62956_Perm_4;0;0
08/05/2021 18:12;Documento_62956;1;1
08/05/2021 18:12;Documento_62956_Perm_19;0;0
08/05/2021 18:12;Documento_62956;1;1
08/05/2021 18:12;Documento_62956_Perm_16;0;0
