data;id;classe;predicao
27/07/2021 18:41;Documento_66235.txt;1;1
27/07/2021 18:41;Documento_66235_Perm_1.txt;0;0
27/07/2021 18:41;Documento_66235.txt;1;1
27/07/2021 18:41;Documento_66235_Perm_2.txt;0;0
27/07/2021 18:41;Documento_66235.txt;1;1
27/07/2021 18:41;Documento_66235_Perm_3.txt;0;0
27/07/2021 18:41;Documento_66235.txt;1;1
27/07/2021 18:41;Documento_66235_Perm_4.txt;0;0
27/07/2021 18:41;Documento_61810_Perm_4.txt;0;0
27/07/2021 18:41;Documento_61810.txt;1;1
27/07/2021 18:41;Documento_61810_Perm_5.txt;0;1
27/07/2021 18:41;Documento_61810.txt;1;1
27/07/2021 18:41;Documento_61810_Perm_6.txt;0;0
27/07/2021 18:41;Documento_61810.txt;1;1
27/07/2021 18:41;Documento_61810_Perm_7.txt;0;1
27/07/2021 18:41;Documento_61810.txt;1;1
27/07/2021 18:41;Documento_108657.txt;1;0
27/07/2021 18:41;Documento_108657_Perm_8.txt;0;0
27/07/2021 18:41;Documento_108657.txt;1;0
27/07/2021 18:41;Documento_108657_Perm_9.txt;0;0
27/07/2021 18:41;Documento_108657.txt;1;0
27/07/2021 18:41;Documento_108657_Perm_10.txt;0;0
27/07/2021 18:41;Documento_108657.txt;1;0
27/07/2021 18:41;Documento_108657_Perm_11.txt;0;0
27/07/2021 18:41;Documento_56279.txt;1;1
27/07/2021 18:41;Documento_56279_Perm_12.txt;0;0
27/07/2021 18:41;Documento_56279.txt;1;1
27/07/2021 18:41;Documento_56279_Perm_13.txt;0;0
27/07/2021 18:41;Documento_56279.txt;1;1
27/07/2021 18:41;Documento_56279_Perm_14.txt;0;0
27/07/2021 18:41;Documento_56279.txt;1;1
27/07/2021 18:41;Documento_56279_Perm_15.txt;0;0
27/07/2021 18:41;Documento_99489_Perm_15.txt;0;0
27/07/2021 18:41;Documento_99489.txt;1;0
27/07/2021 18:41;Documento_99489_Perm_16.txt;0;0
27/07/2021 18:41;Documento_99489.txt;1;0
27/07/2021 18:41;Documento_99489_Perm_17.txt;0;0
27/07/2021 18:41;Documento_99489.txt;1;0
27/07/2021 18:41;Documento_99489_Perm_18.txt;0;0
27/07/2021 18:41;Documento_99489.txt;1;0
27/07/2021 18:41;Documento_43327.txt;1;1
27/07/2021 18:41;Documento_43327_Perm_4.txt;0;0
27/07/2021 18:41;Documento_43327.txt;1;1
27/07/2021 18:41;Documento_43327_Perm_5.txt;0;0
27/07/2021 18:41;Documento_43327.txt;1;1
27/07/2021 18:41;Documento_43327_Perm_6.txt;0;0
27/07/2021 18:41;Documento_43327.txt;1;1
27/07/2021 18:41;Documento_43327_Perm_7.txt;0;1
27/07/2021 18:41;Documento_48016_Perm_12.txt;0;0
27/07/2021 18:41;Documento_48016.txt;1;1
27/07/2021 18:41;Documento_48016_Perm_13.txt;0;0
27/07/2021 18:41;Documento_48016.txt;1;1
27/07/2021 18:41;Documento_48016_Perm_14.txt;0;1
27/07/2021 18:41;Documento_48016.txt;1;1
27/07/2021 18:41;Documento_48016_Perm_15.txt;0;0
27/07/2021 18:41;Documento_48016.txt;1;1
27/07/2021 18:41;Documento_74943_Perm_19.txt;0;1
27/07/2021 18:41;Documento_31812.txt;1;0
27/07/2021 18:41;Documento_31812_Perm_0.txt;0;0
27/07/2021 18:41;Documento_31812.txt;1;0
27/07/2021 18:41;Documento_31812_Perm_1.txt;0;0
27/07/2021 18:41;Documento_31812.txt;1;0
27/07/2021 18:41;Documento_31812_Perm_2.txt;0;0
27/07/2021 18:41;Documento_31812.txt;1;0
27/07/2021 18:41;Documento_94912_Perm_12.txt;0;0
27/07/2021 18:41;Documento_94912.txt;1;1
27/07/2021 18:41;Documento_94912_Perm_13.txt;0;0
27/07/2021 18:41;Documento_94912.txt;1;1
27/07/2021 18:41;Documento_94912_Perm_14.txt;0;0
27/07/2021 18:41;Documento_94912.txt;1;1
27/07/2021 18:41;Documento_94912_Perm_15.txt;0;0
27/07/2021 18:41;Documento_94912.txt;1;1
