data;id;classe;predicao
21/05/2021 11:30;Documento_47999;1;1
21/05/2021 11:30;Documento_47999_Perm_15;0;1
21/05/2021 11:30;Documento_47999;1;1
21/05/2021 11:30;Documento_47999_Perm_18;0;1
21/05/2021 11:30;Documento_47999;1;1
21/05/2021 11:30;Documento_47999_Perm_6;0;1
21/05/2021 11:30;Documento_88303;1;1
21/05/2021 11:30;Documento_88303_Perm_1;0;1
21/05/2021 11:30;Documento_62895;1;1
21/05/2021 11:30;Documento_62895_Perm_17;0;1
21/05/2021 11:30;Documento_100398;1;1
21/05/2021 11:30;Documento_100398_Perm_12;0;1
21/05/2021 11:30;Documento_62938;1;1
21/05/2021 11:30;Documento_62938_Perm_5;0;1
21/05/2021 11:30;Documento_62938;1;1
21/05/2021 11:30;Documento_62938_Perm_0;0;1
21/05/2021 11:30;Documento_114761_Perm_18;0;1
21/05/2021 11:30;Documento_114761;1;1
21/05/2021 11:30;Documento_114761_Perm_6;0;1
21/05/2021 11:30;Documento_46656;1;1
21/05/2021 11:30;Documento_46656_Perm_7;0;1
21/05/2021 11:30;Documento_46656;1;1
21/05/2021 11:30;Documento_46656_Perm_13;0;1
21/05/2021 11:30;Documento_46656;1;1
21/05/2021 11:30;Documento_74940_Perm_10;0;1
21/05/2021 11:30;Documento_75555;1;1
21/05/2021 11:30;Documento_75555_Perm_19;0;1
21/05/2021 11:30;Documento_36137;1;1
21/05/2021 11:30;Documento_36137_Perm_9;0;1
21/05/2021 11:30;Documento_36137;1;1
21/05/2021 11:30;Documento_36137_Perm_13;0;1
21/05/2021 11:30;Documento_72089;1;1
21/05/2021 11:30;Documento_85046;1;1
21/05/2021 11:30;Documento_85046_Perm_8;0;1
21/05/2021 11:30;Documento_85046;1;1
21/05/2021 11:30;Documento_85046_Perm_16;0;1
21/05/2021 11:30;Documento_93158;1;1
21/05/2021 11:30;Documento_93158_Perm_6;0;1
21/05/2021 11:30;Documento_93158;1;1
21/05/2021 11:30;Documento_93158_Perm_19;0;1
21/05/2021 11:30;Documento_62935;1;1
21/05/2021 11:30;Documento_62935_Perm_7;0;1
21/05/2021 11:30;Documento_62935;1;1
21/05/2021 11:30;Documento_62935_Perm_2;0;1
21/05/2021 11:30;Documento_62935;1;1
21/05/2021 11:30;Documento_62935_Perm_14;0;1
21/05/2021 11:30;Documento_62935;1;1
21/05/2021 11:30;Documento_62935_Perm_18;0;1
21/05/2021 11:30;Documento_50712;1;1
21/05/2021 11:30;Documento_50712_Perm_13;0;1
21/05/2021 11:30;Documento_50712;1;1
21/05/2021 11:30;Documento_50712_Perm_3;0;1
21/05/2021 11:30;Documento_62888;1;1
21/05/2021 11:30;Documento_62888_Perm_11;0;1
21/05/2021 11:30;Documento_64295;1;1
21/05/2021 11:30;Documento_64295_Perm_12;0;1
