data;id;classe;predicao
13/05/2021 20:44;Documento_36137_Perm_2;0;0
13/05/2021 20:44;Documento_36137;1;1
13/05/2021 20:44;Documento_36137_Perm_15;0;0
13/05/2021 20:44;Documento_36137;1;1
13/05/2021 20:44;Documento_36137_Perm_16;0;0
13/05/2021 20:44;Documento_36137;1;1
13/05/2021 20:44;Documento_36137_Perm_12;0;0
13/05/2021 20:44;Documento_36137;1;1
13/05/2021 20:44;Documento_93497;1;1
13/05/2021 20:44;Documento_93497_Perm_3;0;0
13/05/2021 20:44;Documento_93497;1;1
13/05/2021 20:44;Documento_93497_Perm_1;0;0
13/05/2021 20:44;Documento_93497;1;1
13/05/2021 20:44;Documento_93497_Perm_15;0;0
13/05/2021 20:44;Documento_105323;1;1
13/05/2021 20:44;Documento_105323_Perm_5;0;0
13/05/2021 20:44;Documento_61441_Perm_12;0;0
13/05/2021 20:44;Documento_36445;1;1
13/05/2021 20:44;Documento_36445_Perm_17;0;0
13/05/2021 20:44;Documento_36445;1;1
13/05/2021 20:44;Documento_36445_Perm_3;0;0
13/05/2021 20:44;Documento_36445;1;1
13/05/2021 20:44;Documento_36445_Perm_1;0;0
13/05/2021 20:44;Documento_36445;1;1
13/05/2021 20:44;Documento_114781_Perm_16;0;0
13/05/2021 20:44;Documento_114780;1;1
13/05/2021 20:44;Documento_114780_Perm_5;0;0
13/05/2021 20:44;Documento_114780;1;1
13/05/2021 20:44;Documento_114780_Perm_14;0;0
13/05/2021 20:44;Documento_34797;1;1
13/05/2021 20:44;Documento_34797_Perm_17;0;0
13/05/2021 20:44;Documento_34797;1;1
13/05/2021 20:44;Documento_62908;1;1
13/05/2021 20:44;Documento_62908_Perm_19;0;0
13/05/2021 20:44;Documento_62908;1;1
13/05/2021 20:44;Documento_62908_Perm_0;0;0
13/05/2021 20:44;Documento_62914;1;1
13/05/2021 20:44;Documento_62914_Perm_4;0;0
13/05/2021 20:44;Documento_62914;1;1
13/05/2021 20:44;Documento_62914_Perm_17;0;0
13/05/2021 20:44;Documento_64301_Perm_15;0;0
13/05/2021 20:44;Documento_64301;1;1
13/05/2021 20:44;Documento_64301_Perm_0;0;0
13/05/2021 20:44;Documento_54182;1;1
13/05/2021 20:44;Documento_54182_Perm_15;0;0
13/05/2021 20:44;Documento_54182;1;1
13/05/2021 20:44;Documento_54182_Perm_13;0;0
13/05/2021 20:44;Documento_110708;1;1
13/05/2021 20:44;Documento_46041;1;1
13/05/2021 20:44;Documento_46041_Perm_0;0;0
13/05/2021 20:44;Documento_46041;1;1
13/05/2021 20:44;Documento_46041_Perm_6;0;0
13/05/2021 20:44;Documento_46041;1;1
13/05/2021 20:44;Documento_46041_Perm_13;0;0
13/05/2021 20:44;Documento_59925;1;1
13/05/2021 20:44;Documento_59925_Perm_13;0;0
13/05/2021 20:44;Documento_99489;1;1
13/05/2021 20:44;Documento_99489_Perm_2;0;0
13/05/2021 20:44;Documento_99489;1;1
13/05/2021 20:44;Documento_99489_Perm_0;0;0
13/05/2021 20:44;Documento_62932;1;1
13/05/2021 20:44;Documento_62932_Perm_12;0;0
13/05/2021 20:44;Documento_62932;1;1
13/05/2021 20:44;Documento_62932_Perm_0;0;0
13/05/2021 20:44;Documento_66256;1;1
13/05/2021 20:44;Documento_66256_Perm_7;0;0
13/05/2021 20:44;Documento_66256;1;1
13/05/2021 20:44;Documento_66256_Perm_14;0;0
13/05/2021 20:44;Documento_66246;1;1
13/05/2021 20:44;Documento_66246_Perm_8;0;0
13/05/2021 20:44;Documento_66246;1;1
13/05/2021 20:44;Documento_66246_Perm_3;0;0
13/05/2021 20:44;Documento_66258_Perm_15;0;0
13/05/2021 20:44;Documento_62928;1;1
13/05/2021 20:44;Documento_62928_Perm_12;0;0
13/05/2021 20:44;Documento_62928;1;1
13/05/2021 20:44;Documento_62928_Perm_16;0;0
13/05/2021 20:44;Documento_83701;1;1
13/05/2021 20:44;Documento_83701_Perm_0;0;0
13/05/2021 20:44;Documento_117471;1;1
13/05/2021 20:44;Documento_105323_Perm_15;0;0
13/05/2021 20:44;Documento_80841;1;1
13/05/2021 20:44;Documento_80841_Perm_14;0;0
13/05/2021 20:44;Documento_80841;1;1
13/05/2021 20:44;Documento_80841_Perm_1;0;0
13/05/2021 20:44;Documento_80841;1;1
13/05/2021 20:44;Documento_80841_Perm_7;0;0
13/05/2021 20:44;Documento_80841;1;1
13/05/2021 20:44;Documento_93158;1;1
13/05/2021 20:44;Documento_93158_Perm_12;0;0
13/05/2021 20:44;Documento_93158;1;1
13/05/2021 20:44;Documento_93158_Perm_11;0;0
13/05/2021 20:44;Documento_105315;1;1
13/05/2021 20:44;Documento_105315_Perm_1;0;0
13/05/2021 20:44;Documento_105315;1;1
13/05/2021 20:44;Documento_105315_Perm_2;0;0
13/05/2021 20:44;Documento_66157_Perm_5;0;0
13/05/2021 20:44;Documento_100392;1;1
13/05/2021 20:44;Documento_100392_Perm_5;0;0
13/05/2021 20:44;Documento_100392;1;1
13/05/2021 20:44;Documento_100392_Perm_2;0;0
13/05/2021 20:44;Documento_74943;1;1
13/05/2021 20:44;Documento_74943_Perm_16;0;0
13/05/2021 20:44;Documento_74943;1;1
13/05/2021 20:44;Documento_93785_Perm_12;0;0
13/05/2021 20:44;Documento_93785;1;1
13/05/2021 20:44;Documento_93785_Perm_2;0;0
