data;id;classe;predicao
09/05/2021 18:57;C50_Extrato_1_Perm_16.txt;0;0
09/05/2021 18:57;C27_Extrato_2.txt;1;1
09/05/2021 18:57;C27_Extrato_2_Perm_1.txt;0;0
09/05/2021 18:57;C42_Extrato_4.txt;1;1
09/05/2021 18:57;C42_Extrato_4_Perm_0.txt;0;0
09/05/2021 18:57;C42_Extrato_4.txt;1;1
09/05/2021 18:57;C42_Extrato_4_Perm_5.txt;0;0
09/05/2021 18:57;C42_Extrato_4.txt;1;1
09/05/2021 18:57;C41_Extrato_3.txt;1;1
09/05/2021 18:57;C41_Extrato_3_Perm_8.txt;0;0
09/05/2021 18:57;C11_Extrato_4.txt;1;1
09/05/2021 18:57;C11_Extrato_4_Perm_10.txt;0;0
09/05/2021 18:57;C11_Extrato_4.txt;1;1
09/05/2021 18:57;C11_Extrato_4_Perm_11.txt;0;0
09/05/2021 18:57;C48_Extrato_3.txt;1;1
09/05/2021 18:57;C48_Extrato_3_Perm_2.txt;0;0
09/05/2021 18:57;C9_Extrato_6_Perm_13.txt;0;0
09/05/2021 18:57;C9_Extrato_6.txt;1;1
09/05/2021 18:57;C9_Extrato_6_Perm_17.txt;0;0
09/05/2021 18:57;C22_Extrato_6.txt;1;1
09/05/2021 18:57;C22_Extrato_6_Perm_7.txt;0;0
09/05/2021 18:57;C36_Extrato_1.txt;1;1
09/05/2021 18:57;C36_Extrato_1_Perm_5.txt;0;0
09/05/2021 18:57;C36_Extrato_1.txt;1;1
09/05/2021 18:57;C49_Extrato_6_Perm_4.txt;0;0
09/05/2021 18:57;C49_Extrato_6.txt;1;1
09/05/2021 18:57;C49_Extrato_6_Perm_7.txt;0;0
09/05/2021 18:57;C49_Extrato_6.txt;1;1
09/05/2021 18:57;C49_Extrato_6_Perm_10.txt;0;0
09/05/2021 18:57;C49_Extrato_6.txt;1;1
09/05/2021 18:57;C49_Extrato_6_Perm_14.txt;0;0
09/05/2021 18:57;C30_Extrato_2.txt;1;1
09/05/2021 18:57;C35_Extrato_1_Perm_13.txt;0;0
09/05/2021 18:57;C49_Extrato_6.txt;1;1
09/05/2021 18:57;C30_Extrato_2_Perm_14.txt;0;0
09/05/2021 18:57;C32_Extrato_2.txt;1;1
09/05/2021 18:57;C32_Extrato_2_Perm_13.txt;0;0
09/05/2021 18:57;C32_Extrato_2.txt;1;1
09/05/2021 18:57;C32_Extrato_2_Perm_17.txt;0;0
09/05/2021 18:57;C48_Extrato_5.txt;1;1
09/05/2021 18:57;C10_Extrato_5.txt;1;1
09/05/2021 18:57;C10_Extrato_5_Perm_2.txt;0;0
09/05/2021 18:57;C10_Extrato_5.txt;1;1
09/05/2021 18:57;C10_Extrato_5_Perm_6.txt;0;1
09/05/2021 18:57;C10_Extrato_5.txt;1;1
09/05/2021 18:57;C10_Extrato_5_Perm_12.txt;0;0
09/05/2021 18:57;C10_Extrato_5.txt;1;1
09/05/2021 18:57;C10_Extrato_5_Perm_14.txt;0;0
09/05/2021 18:57;C30_Extrato_4_Perm_17.txt;0;0
09/05/2021 18:57;C21_Extrato_5.txt;1;1
09/05/2021 18:57;C21_Extrato_5_Perm_7.txt;0;0
09/05/2021 18:57;C21_Extrato_5.txt;1;1
09/05/2021 18:57;C21_Extrato_5_Perm_16.txt;0;0
09/05/2021 18:57;C48_Extrato_2.txt;1;1
09/05/2021 18:57;C48_Extrato_2_Perm_8.txt;0;0
09/05/2021 18:57;C48_Extrato_2.txt;1;1
09/05/2021 18:57;C18_Extrato_1_Perm_1.txt;0;1
09/05/2021 18:57;C27_Extrato_3.txt;1;1
09/05/2021 18:57;C27_Extrato_3_Perm_10.txt;0;0
09/05/2021 18:57;C27_Extrato_3.txt;1;1
09/05/2021 18:57;C27_Extrato_3_Perm_12.txt;0;0
09/05/2021 18:57;C27_Extrato_4.txt;1;1
09/05/2021 18:57;C27_Extrato_4_Perm_0.txt;0;0
09/05/2021 18:57;C27_Extrato_4.txt;1;1
09/05/2021 18:57;C35_Extrato_6_Perm_12.txt;0;0
09/05/2021 18:57;C36_Extrato_3.txt;1;1
09/05/2021 18:57;C36_Extrato_3_Perm_9.txt;0;0
09/05/2021 18:57;C36_Extrato_3.txt;1;1
09/05/2021 18:57;C36_Extrato_3_Perm_19.txt;0;0
09/05/2021 18:57;C13_Extrato_6.txt;1;1
09/05/2021 18:57;C13_Extrato_6_Perm_3.txt;0;0
09/05/2021 18:57;C13_Extrato_6.txt;1;1
09/05/2021 18:57;C33_Extrato_1_Perm_5.txt;0;0
09/05/2021 18:57;C33_Extrato_1.txt;1;1
09/05/2021 18:57;C33_Extrato_1_Perm_12.txt;0;0
09/05/2021 18:57;C27_Extrato_6.txt;1;1
09/05/2021 18:57;C27_Extrato_6_Perm_1.txt;0;0
09/05/2021 18:57;C27_Extrato_6.txt;1;1
09/05/2021 18:57;C27_Extrato_6_Perm_7.txt;0;0
09/05/2021 18:57;C27_Extrato_6.txt;1;1
09/05/2021 18:57;C15_Extrato_6.txt;1;1
09/05/2021 18:57;C15_Extrato_6_Perm_15.txt;0;1
09/05/2021 18:57;C27_Extrato_1.txt;1;1
09/05/2021 18:57;C27_Extrato_1_Perm_14.txt;0;0
09/05/2021 18:57;C17_Extrato_2.txt;1;1
09/05/2021 18:57;C17_Extrato_2_Perm_4.txt;0;0
09/05/2021 18:57;C20_Extrato_6.txt;1;1
09/05/2021 18:57;C20_Extrato_6_Perm_3.txt;0;0
09/05/2021 18:57;C27_Extrato_4.txt;1;1
09/05/2021 18:57;C27_Extrato_4_Perm_18.txt;0;0
09/05/2021 18:57;C44_Extrato_6.txt;1;1
09/05/2021 18:57;C44_Extrato_6_Perm_0.txt;0;0
09/05/2021 18:57;C44_Extrato_6.txt;1;1
09/05/2021 18:57;C44_Extrato_6_Perm_5.txt;0;0
09/05/2021 18:57;C44_Extrato_6.txt;1;1
09/05/2021 18:57;C44_Extrato_6_Perm_18.txt;0;0
09/05/2021 18:57;C7_Extrato_1.txt;1;1
09/05/2021 18:57;C7_Extrato_1_Perm_2.txt;0;0
09/05/2021 18:57;C7_Extrato_1.txt;1;1
09/05/2021 18:57;C7_Extrato_1_Perm_6.txt;0;0
09/05/2021 18:57;C10_Extrato_1.txt;1;1
09/05/2021 18:57;C10_Extrato_1_Perm_12.txt;0;0
09/05/2021 18:57;C10_Extrato_1.txt;1;1
09/05/2021 18:57;C10_Extrato_1_Perm_17.txt;0;0
09/05/2021 18:57;C4_Extrato_1_Perm_11.txt;0;0
09/05/2021 18:57;C13_Extrato_1.txt;1;1
09/05/2021 18:57;C13_Extrato_1_Perm_2.txt;0;0
09/05/2021 18:57;C13_Extrato_1.txt;1;1
09/05/2021 18:57;C13_Extrato_1_Perm_6.txt;0;0
09/05/2021 18:57;C40_Extrato_4.txt;1;1
09/05/2021 18:57;C40_Extrato_4_Perm_1.txt;0;0
09/05/2021 18:57;C40_Extrato_4.txt;1;1
09/05/2021 18:57;C50_Extrato_4_Perm_3.txt;0;0
09/05/2021 18:57;C50_Extrato_4.txt;1;1
09/05/2021 18:57;C50_Extrato_4_Perm_15.txt;0;0
09/05/2021 18:57;C26_Extrato_6.txt;1;1
09/05/2021 18:57;C26_Extrato_6_Perm_1.txt;0;0
09/05/2021 18:57;C26_Extrato_6.txt;1;1
09/05/2021 18:57;C26_Extrato_6_Perm_7.txt;0;0
09/05/2021 18:57;C26_Extrato_6.txt;1;1
09/05/2021 18:57;C7_Extrato_5.txt;1;1
09/05/2021 18:57;C7_Extrato_5_Perm_2.txt;0;0
09/05/2021 18:57;C7_Extrato_5.txt;1;1
09/05/2021 18:57;C7_Extrato_5_Perm_5.txt;0;0
09/05/2021 18:57;C7_Extrato_5.txt;1;1
09/05/2021 18:57;C7_Extrato_5_Perm_13.txt;0;0
09/05/2021 18:57;C7_Extrato_5.txt;1;1
09/05/2021 18:57;C7_Extrato_5_Perm_19.txt;0;0
09/05/2021 18:57;C6_Extrato_3_Perm_2.txt;0;0
09/05/2021 18:57;C6_Extrato_3.txt;1;1
09/05/2021 18:57;C6_Extrato_3_Perm_13.txt;0;0
09/05/2021 18:57;C6_Extrato_3.txt;1;1
09/05/2021 18:57;C6_Extrato_3_Perm_14.txt;0;0
09/05/2021 18:57;C6_Extrato_3.txt;1;1
09/05/2021 18:57;C6_Extrato_3_Perm_15.txt;0;0
09/05/2021 18:57;C6_Extrato_3.txt;1;1
09/05/2021 18:57;C12_Extrato_1.txt;1;1
09/05/2021 18:57;C12_Extrato_1_Perm_13.txt;0;0
09/05/2021 18:57;C12_Extrato_1.txt;1;1
09/05/2021 18:57;C12_Extrato_1_Perm_14.txt;0;0
09/05/2021 18:57;C13_Extrato_2.txt;1;1
09/05/2021 18:57;C13_Extrato_2_Perm_8.txt;0;0
09/05/2021 18:57;C13_Extrato_2.txt;1;1
09/05/2021 18:57;C13_Extrato_2_Perm_9.txt;0;0
09/05/2021 18:57;C23_Extrato_5_Perm_7.txt;0;0
09/05/2021 18:57;C23_Extrato_3.txt;1;1
09/05/2021 18:57;C23_Extrato_3_Perm_19.txt;0;1
09/05/2021 18:57;C49_Extrato_2.txt;1;1
09/05/2021 18:57;C49_Extrato_2_Perm_3.txt;0;0
09/05/2021 18:57;C8_Extrato_6.txt;1;1
09/05/2021 18:57;C8_Extrato_6_Perm_8.txt;0;0
09/05/2021 18:57;C8_Extrato_6.txt;1;1
09/05/2021 18:57;C15_Extrato_4.txt;1;1
09/05/2021 18:57;C15_Extrato_4_Perm_7.txt;0;0
09/05/2021 18:57;C15_Extrato_4.txt;1;1
